,Id,Appliance,Company,Energy_Consumption_kWh,Materials_Used,Manufacturing_Emissions_kg_CO2e,Transportation_Mode,Distance_Traveled_km,Transportation_Emissions_kg_CO2e,Energy_Efficiency,Water_Consumption_gallons,Energy_Star_Rating,Eco_Friendly_Certificate_1,Eco_Friendly_Certificate_2,Biodegradable_Packaging,Eco_Friendliness
830,831,Dell Laptop,Samsung,60,"Plastic, glass, copper, aluminum",100,Airplane,1675,400,5,0,4,RoHS Compliant,EcoLogo Certified,1,5
831,832,Dell Laptop,HP,60,"Plastic, aluminum",96,Ship,1220,131,5,0,4,EPEAT Certified,Green Seal Certified,1,5
832,833,Dell Laptop,Sony,60,"Plastic, aluminum",51,Ship,1647,224,5,1,4,EPEAT Certified,Green Seal Certified,1,5
833,834,Dell Laptop,LG,66,"Plastic, aluminum",229,Ship,658,282,5,12,5,EcoLogo Certified,Green Seal Certified,1,5
834,835,Dell Laptop,Samsung,152,"Plastic, aluminum",129,Truck,324,149,5,1,3,No Certification,Energy Star Certified,1,5
835,836,Dell Laptop,HP,71,"Plastic, glass, copper, aluminum",127,Ship,1904,400,5,0,4,EPEAT Certified,Energy Star Certified,0,5
836,837,Dell Laptop,Dell,60,"Plastic, aluminum",77,Airplane,1083,127,5,0,4,EPEAT Certified,Energy Star Certified,1,5
837,838,Dell Laptop,Generic,234,"Steel, plastic, glass",645,Truck,169,153,2,0,1,No Certification,No Certification,0,5
838,839,Dell Laptop,Philips,60,"Steel, plastic, copper, aluminum",83,Train,1712,400,5,0,5,ENERGY STAR Certified,Green Seal Certified,1,5
839,840,Dell Laptop,Sony,77,"Plastic, aluminum",724,Train,550,37,3,12,4,Green Seal Certified,Green Seal Certified,1,5
840,841,Dell Laptop,Generic,864,"Plastic, aluminum",559,Truck,50,18,1,1,1,No Certification,No Certification,0,1
841,842,Dell Laptop,Generic,537,"Steel, plastic, glass",750,Truck,50,81,1,1,1,No Certification,No Certification,0,1
842,843,Dell Laptop,Maytag,467,"Steel, plastic, copper, aluminum",342,Train,791,238,3,11,2,RoHS Compliant,Green Seal Certified,0,3
843,844,Dell Laptop,HP,191,"Plastic, aluminum",38,Airplane,1399,400,4,0,4,EcoLogo Certified,Energy Star Certified,1,4
844,845,Dell Laptop,Dell,152,"Plastic, aluminum",157,Airplane,2000,400,5,0,4,EPEAT Certified,Energy Star Certified,1,4
845,846,Dell Laptop,Philips,803,"Plastic, glass, copper, aluminum",686,Ship,216,104,2,1,1,ENERGY STAR Certified,No Certification,0,2
846,847,Dell Laptop,Bosch,186,"Plastic, glass, copper, aluminum",134,Airplane,265,319,4,0,4,No Certification,EcoLabel Certified,1,5
847,848,Dell Laptop,Sony,60,"Plastic, aluminum",30,Airplane,1770,372,5,0,4,RoHS Compliant,Energy Star Certified,0,5
848,849,Dell Laptop,Maytag,60,"Steel, plastic, copper, aluminum",400,Ship,1120,283,5,14,5,ENERGY STAR Certified,Green Seal Certified,1,5
849,850,Dell Laptop,Dell,216,"Plastic, glass, copper, aluminum",551,Train,50,104,5,0,4,Green Seal Certified,EcoLabel Certified,1,5
850,851,Dell Laptop,Samsung,217,"Plastic, glass, copper, aluminum",67,Airplane,601,256,5,0,4,RoHS Compliant,Green Seal Certified,1,4
851,852,Dell Laptop,Panasonic,395,"Plastic, aluminum",149,Airplane,728,370,5,0,4,RoHS Compliant,EcoLogo Certified,1,5
852,853,Dell Laptop,Sony,114,"Plastic, aluminum",67,Ship,1254,194,5,0,4,EPEAT Certified,Energy Star Certified,1,5
853,854,Dell Laptop,HP,105,"Plastic, aluminum",30,Airplane,242,108,4,0,3,No Certification,Energy Star Certified,1,4
854,855,Dell Laptop,Generic,60,"Steel, aluminum",742,Truck,332,82,3,2,4,No Certification,Energy Star Certified,1,2
855,856,Dell Laptop,LG,60,"Plastic, aluminum",69,Airplane,1006,232,5,0,3,RoHS Compliant,Green Seal Certified,1,5
856,857,Dell Laptop,Maytag,311,"Steel, plastic, copper, aluminum",220,Ship,729,292,4,9,5,ENERGY STAR Certified,Energy Star Certified,1,5
857,858,Dell Laptop,Dell,60,"Plastic, aluminum",98,Airplane,875,226,5,9,3,EPEAT Certified,No Certification,1,4
858,859,Dell Laptop,Maytag,414,"Steel, plastic, copper, aluminum",384,Airplane,809,169,5,0,4,Green Seal Certified,Energy Star Certified,1,5
859,860,Dell Laptop,Generic,60,"Plastic, aluminum",110,Truck,921,400,5,0,5,EPEAT Certified,Green Seal Certified,1,4
860,861,Dell Laptop,Maytag,60,"Steel, plastic, copper",338,Ship,1033,400,5,0,4,ENERGY STAR Certified,Energy Star Certified,0,5
861,862,Dell Laptop,Samsung,81,"Steel, plastic",101,Airplane,1782,400,5,0,4,Green Seal Certified,No Certification,1,5
862,863,Dell Laptop,Sony,60,"Steel, aluminum",619,Airplane,50,144,4,0,3,RoHS Compliant,Energy Star Certified,0,5
863,864,Dell Laptop,HP,60,"Plastic, aluminum",54,Airplane,848,147,4,0,5,Green Seal Certified,Energy Star Certified,1,4
864,865,Dell Laptop,HP,136,"Plastic, glass, copper, aluminum",155,Truck,482,149,5,0,4,RoHS Compliant,Energy Star Certified,1,5
865,866,Dell Laptop,Panasonic,60,"Plastic, aluminum",43,Truck,1403,133,5,1,4,EcoLogo Certified,Energy Star Certified,1,4
866,867,Dell Laptop,HP,60,"Plastic, aluminum",30,Ship,1645,400,5,0,5,EPEAT Certified,Energy Star Certified,1,4
867,868,Dell Laptop,Sony,217,"Plastic, glass, copper, aluminum",677,Truck,343,400,5,0,4,Energy Star Certified,Green Seal Certified,1,5
868,869,Dell Laptop,Sony,185,"Steel, plastic, glass",144,Truck,51,142,4,0,4,No Certification,No Certification,0,1
869,870,Dell Laptop,LG,60,"Plastic, glass, copper, aluminum",74,Ship,1777,400,5,0,4,EPEAT Certified,Energy Star Certified,1,5
870,871,Dell Laptop,Philips,564,"Steel, plastic, copper",88,Airplane,110,150,2,0,1,Green Seal Certified,Energy Star Certified,0,2
871,872,Dell Laptop,HP,60,"Plastic, aluminum",32,Airplane,2000,400,5,1,4,EPEAT Certified,Energy Star Certified,1,4
872,873,Dell Laptop,Maytag,576,"Steel, plastic, copper, aluminum",381,Ship,1148,194,2,1,1,No Certification,EcoLogo Certified,0,3
873,874,Dell Laptop,Samsung,60,"Steel, plastic",79,Truck,758,69,3,0,4,Energy Star Certified,Energy Star Certified,0,5
874,875,Dell Laptop,Panasonic,95,"Steel, plastic, copper, aluminum",112,Truck,280,213,4,1,3,RoHS Compliant,No Certification,0,5
875,876,Dell Laptop,HP,60,"Plastic, glass, copper, aluminum",30,Airplane,736,400,5,1,4,EPEAT Certified,Energy Star Certified,1,4
876,877,Dell Laptop,Generic,1431,"Steel, plastic",158,Truck,490,84,2,0,5,No Certification,No Certification,0,2
877,878,Dell Laptop,Panasonic,60,"Plastic, aluminum",121,Ship,1916,400,5,0,5,EPEAT Certified,Energy Star Certified,1,4
878,879,Dell Laptop,Maytag,60,"Steel, plastic, copper",558,Truck,1195,166,4,1,5,RoHS Compliant,Energy Star Certified,1,5
879,880,Dell Laptop,Dell,60,"Steel, plastic, copper, aluminum",61,Ship,1464,359,4,0,4,EPEAT Certified,Energy Star Certified,1,5
880,881,Dell Laptop,Panasonic,335,"Plastic, aluminum",369,Ship,1014,213,5,7,5,ENERGY STAR Certified,Green Seal Certified,1,5
881,882,Dell Laptop,Generic,597,"Steel, plastic, glass",422,Ship,892,216,4,11,4,ENERGY STAR Certified,Energy Star Certified,0,4
882,883,Dell Laptop,HP,164,"Plastic, aluminum",84,Truck,1226,400,5,0,3,RoHS Compliant,Energy Star Certified,1,5
883,884,Dell Laptop,Sony,60,"Plastic, aluminum",108,Ship,838,400,5,0,4,EPEAT Certified,EcoLogo Certified,1,5
884,885,Dell Laptop,HP,146,"Steel, plastic, glass",133,Truck,644,347,4,0,3,EPEAT Certified,Energy Star Certified,1,4
885,886,Dell Laptop,Panasonic,112,"Plastic, glass, copper, aluminum",41,Airplane,50,400,5,0,4,Green Seal Certified,Energy Star Certified,1,4
886,887,Dell Laptop,Philips,60,"Plastic, aluminum",36,Airplane,1579,400,5,0,5,ENERGY STAR Certified,Energy Star Certified,1,5
887,888,Dell Laptop,Dell,60,"Plastic, aluminum",99,Truck,1361,400,5,0,4,RoHS Compliant,Energy Star Certified,1,5
888,889,Dell Laptop,HP,60,"Plastic, glass, copper, aluminum",136,Ship,805,400,4,0,4,No Certification,Energy Star Certified,1,5
889,890,Dell Laptop,Samsung,159,"Plastic, glass, copper, aluminum",89,Truck,317,85,4,0,4,EPEAT Certified,Energy Star Certified,1,5
890,891,Dell Laptop,HP,60,"Plastic, aluminum",66,Airplane,2000,394,5,0,5,EPEAT Certified,Energy Star Certified,1,5
891,892,Dell Laptop,Sony,172,"Steel, plastic, copper",128,Ship,2000,351,5,0,3,EPEAT Certified,Energy Star Certified,1,4
892,893,Dell Laptop,Whirlpool,516,"Steel, plastic, copper, aluminum",431,Train,1258,260,5,13,2,EcoLogo Certified,Green Seal Certified,1,1
893,894,Dell Laptop,LG,60,"Plastic, glass, copper, aluminum",65,Airplane,772,400,5,8,5,Cradle to Cradle Certified,Energy Star Certified,1,5
894,895,Dell Laptop,Maytag,349,"Plastic, glass, copper, aluminum",336,Train,1208,258,5,11,4,Cradle to Cradle Certified,Green Seal Certified,1,4
895,896,Dell Laptop,Panasonic,60,"Plastic, aluminum",97,Truck,647,149,4,11,4,EcoLogo Certified,Green Seal Certified,1,5
896,897,Dell Laptop,Generic,631,"Plastic, glass, copper, aluminum",38,Ship,684,153,5,13,4,No Certification,EcoLogo Certified,0,4
897,898,Dell Laptop,Generic,551,"Plastic, aluminum",246,Airplane,952,194,5,0,5,RoHS Compliant,Green Seal Certified,1,4
898,899,Dell Laptop,Sony,60,"Plastic, glass, copper, aluminum",83,Train,2000,400,4,0,5,EPEAT Certified,EcoLogo Certified,1,5
899,900,Dell Laptop,Samsung,60,"Plastic, aluminum",102,Airplane,2000,400,5,1,5,RoHS Compliant,Energy Star Certified,1,5
900,901,Dell Laptop,Generic,1411,"Plastic, glass, copper, aluminum",712,Ship,100,107,2,0,1,ENERGY STAR Certified,No Certification,0,1
901,902,Dell Laptop,Generic,60,"Plastic, aluminum",63,Ship,578,130,4,0,5,EPEAT Certified,Energy Star Certified,1,4
902,903,Dell Laptop,Samsung,189,"Steel, aluminum",155,Ship,642,189,4,0,5,Energy Star Certified,Energy Star Certified,1,5
903,904,Dell Laptop,Generic,174,"Steel, plastic, glass",521,Truck,85,98,4,0,3,No Certification,No Certification,1,2
904,905,Dell Laptop,Dell,60,"Plastic, aluminum",91,Airplane,1666,400,4,0,5,EPEAT Certified,Energy Star Certified,1,4
905,906,Dell Laptop,HP,60,"Plastic, aluminum",89,Airplane,2000,400,5,0,4,EPEAT Certified,Energy Star Certified,1,5
906,907,Dell Laptop,Samsung,771,"Steel, plastic, copper",275,Truck,519,178,4,1,1,No Certification,No Certification,0,1
907,908,Dell Laptop,Maytag,623,"Steel, plastic, copper, aluminum",252,Ship,882,400,5,6,5,Cradle to Cradle Certified,Energy Star Certified,1,5
908,909,Dell Laptop,LG,64,"Plastic, aluminum",31,Airplane,1675,400,5,1,5,RoHS Compliant,Energy Star Certified,1,4
909,910,Dell Laptop,Bosch,181,"Steel, plastic",132,Train,1504,391,5,0,5,RoHS Compliant,Green Seal Certified,1,5
910,911,Dell Laptop,Sony,60,"Steel, plastic",41,Ship,1378,400,4,0,4,RoHS Compliant,Energy Star Certified,1,5
911,912,Dell Laptop,Panasonic,189,"Steel, plastic, copper",95,Truck,111,10,2,0,1,No Certification,No Certification,0,4
912,913,Dell Laptop,Samsung,60,"Glass, tungsten",128,Airplane,867,153,4,0,5,EPEAT Certified,No Certification,0,4
913,914,Dell Laptop,Bosch,514,"Steel, plastic",750,Truck,181,69,2,0,2,No Certification,Green Seal Certified,0,2
914,915,Dell Laptop,HP,208,"Steel, plastic, copper, aluminum",254,Train,836,204,3,13,4,Cradle to Cradle Certified,Green Seal Certified,0,1
915,916,Dell Laptop,Philips,60,"Plastic, glass, copper, aluminum",56,Airplane,2000,400,5,1,5,RoHS Compliant,Energy Star Certified,1,5
916,917,Dell Laptop,HP,421,"Plastic, glass, copper, aluminum",344,Train,826,196,5,15,4,Energy Star Certified,EcoLogo Certified,0,5
917,918,Dell Laptop,Maytag,547,"Steel, plastic, copper, aluminum",331,Train,1129,400,2,1,4,ENERGY STAR Certified,Green Seal Certified,0,4
918,919,Dell Laptop,LG,131,"Plastic, glass, copper, aluminum",98,Truck,132,400,5,0,5,RoHS Compliant,Energy Star Certified,0,4
919,920,Dell Laptop,Dell,681,"Steel, plastic, glass",269,Truck,614,140,4,0,4,ENERGY STAR Certified,EcoLabel Certified,1,5
920,921,Dell Laptop,Dell,60,"Plastic, aluminum",65,Airplane,1739,400,5,0,4,RoHS Compliant,Energy Star Certified,1,5
921,922,Dell Laptop,Bosch,672,"Plastic, glass, copper, aluminum",83,Truck,647,107,4,10,4,RoHS Compliant,Green Seal Certified,0,3
922,923,Dell Laptop,Bosch,60,"Plastic, glass, copper, aluminum",99,Ship,2000,400,5,0,4,Cradle to Cradle Certified,Energy Star Certified,1,5
923,924,Dell Laptop,Generic,592,"Plastic, glass, copper, aluminum",301,Ship,1012,228,4,13,4,ENERGY STAR Certified,Green Seal Certified,0,5
924,925,Dell Laptop,Generic,127,"Steel, plastic, copper, aluminum",83,Airplane,649,86,5,0,5,Green Seal Certified,No Certification,0,5
925,926,Dell Laptop,Panasonic,60,"Plastic, aluminum",91,Ship,213,131,5,0,5,Energy Star Certified,Energy Star Certified,1,4
926,927,Dell Laptop,Generic,432,"Steel, plastic, copper, aluminum",385,Ship,1143,71,3,10,4,ENERGY STAR Certified,EcoLogo Certified,0,2
927,928,Dell Laptop,Bosch,60,"Plastic, glass, copper, aluminum",72,Airplane,989,212,5,1,5,RoHS Compliant,Energy Star Certified,1,5
928,929,Dell Laptop,Generic,1111,"Plastic, glass, copper, aluminum",654,Truck,379,97,2,0,1,No Certification,No Certification,0,1
929,930,Dell Laptop,Generic,1500,"Steel, aluminum",750,Truck,619,164,2,1,1,No Certification,Energy Star Certified,0,1
930,931,Dell Laptop,Sony,413,"Steel, plastic, copper, aluminum",351,Airplane,802,95,5,1,4,ENERGY STAR Certified,Green Seal Certified,0,5
931,932,Dell Laptop,Sony,136,"Plastic, glass, copper, aluminum",39,Truck,1913,168,4,0,4,RoHS Compliant,Energy Star Certified,1,4
932,933,Dell Laptop,Generic,651,"Plastic, aluminum",378,Train,786,202,5,11,5,Cradle to Cradle Certified,Green Seal Certified,1,5
933,934,Dell Laptop,Philips,60,"Plastic, glass, copper, aluminum",410,Ship,737,136,4,0,2,RoHS Compliant,Green Seal Certified,1,4
934,935,Dell Laptop,Bosch,60,"Steel, plastic, copper, aluminum",30,Ship,1860,400,4,1,5,EcoLogo Certified,Energy Star Certified,1,4
935,936,Dell Laptop,HP,60,"Plastic, glass, copper, aluminum",84,Ship,868,400,5,0,5,RoHS Compliant,Energy Star Certified,1,5
936,937,Dell Laptop,Sony,88,"Plastic, aluminum",151,Airplane,1882,400,5,0,4,EPEAT Certified,Energy Star Certified,1,5
937,938,Dell Laptop,Samsung,66,"Plastic, aluminum",123,Ship,1990,388,4,0,4,RoHS Compliant,Energy Star Certified,1,5
938,939,Dell Laptop,Sony,594,"Steel, aluminum",403,Ship,896,122,5,0,5,EPEAT Certified,EcoLogo Certified,1,3
939,940,Dell Laptop,Panasonic,60,"Steel, plastic, copper",87,Truck,921,170,5,0,5,No Certification,Energy Star Certified,1,4
940,941,Dell Laptop,Bosch,1500,"Steel, plastic",660,Truck,835,58,4,10,1,ENERGY STAR Certified,No Certification,1,3
941,942,Dell Laptop,Bosch,65,"Steel, plastic, glass",83,Truck,862,103,4,1,1,RoHS Compliant,Green Seal Certified,1,4
942,943,Dell Laptop,Dell,60,"Plastic, glass, copper, aluminum",30,Ship,1134,231,5,0,5,ENERGY STAR Certified,Energy Star Certified,1,5
943,944,Dell Laptop,Maytag,62,"Plastic, aluminum",88,Airplane,2000,400,5,0,5,EcoLogo Certified,Green Seal Certified,1,4
944,945,Dell Laptop,Panasonic,379,"Steel, aluminum",336,Train,993,219,5,0,4,Green Seal Certified,EcoLabel Certified,0,4
945,946,Dell Laptop,HP,60,"Plastic, glass, copper, aluminum",101,Airplane,1568,400,5,0,3,Energy Star Certified,Energy Star Certified,1,5
946,947,Dell Laptop,Sony,96,"Glass, tungsten",120,Truck,237,307,4,0,4,Green Seal Certified,Energy Star Certified,0,4
947,948,Dell Laptop,Maytag,515,"Plastic, glass, copper, aluminum",295,Train,1052,239,5,11,5,ENERGY STAR Certified,Green Seal Certified,1,5
948,949,Dell Laptop,Sony,60,"Steel, plastic, copper",106,Truck,524,129,4,0,4,RoHS Compliant,No Certification,1,4
949,950,Dell Laptop,Maytag,292,"Steel, plastic, copper, aluminum",262,Ship,1200,400,5,6,5,Cradle to Cradle Certified,Green Seal Certified,1,5
950,951,Dell Laptop,Generic,95,"Plastic, aluminum",130,Truck,50,127,4,0,3,No Certification,EcoLabel Certified,0,3
951,952,Dell Laptop,HP,85,"Plastic, aluminum",76,Truck,137,95,5,0,5,RoHS Compliant,Energy Star Certified,0,4
952,953,Dell Laptop,HP,60,"Plastic, aluminum",94,Airplane,2000,400,5,0,4,RoHS Compliant,Energy Star Certified,1,5
953,954,Dell Laptop,Panasonic,60,"Plastic, aluminum",36,Airplane,1863,400,5,0,4,RoHS Compliant,Energy Star Certified,1,5
954,955,Dell Laptop,HP,60,"Plastic, aluminum",76,Airplane,1588,400,5,0,5,Green Seal Certified,Energy Star Certified,1,5
955,956,Dell Laptop,Panasonic,60,"Plastic, aluminum",71,Truck,50,101,5,0,3,EPEAT Certified,Energy Star Certified,1,4
956,957,Dell Laptop,Dell,107,"Plastic, aluminum",77,Airplane,1922,400,4,0,4,RoHS Compliant,No Certification,1,4
957,958,Dell Laptop,Maytag,628,"Steel, plastic, copper",114,Truck,645,400,5,0,4,No Certification,Energy Star Certified,1,5
958,959,Dell Laptop,Samsung,515,"Glass, tungsten",69,Train,2000,181,5,15,4,ENERGY STAR Certified,No Certification,0,4
959,960,Dell Laptop,Whirlpool,1500,"Plastic, glass, copper, aluminum",124,Ship,701,120,5,0,5,RoHS Compliant,No Certification,1,5
960,961,Dell Laptop,HP,97,"Plastic, aluminum",44,Airplane,1480,155,5,0,4,ENERGY STAR Certified,EcoLabel Certified,1,5
961,962,Dell Laptop,Dell,60,"Steel, aluminum",89,Ship,1037,380,4,0,4,No Certification,Energy Star Certified,1,5
962,963,Dell Laptop,LG,60,"Plastic, aluminum",34,Airplane,1809,400,5,0,5,ENERGY STAR Certified,Energy Star Certified,1,4
963,964,Dell Laptop,Maytag,60,"Plastic, aluminum",304,Ship,1865,400,5,0,4,EcoLogo Certified,Energy Star Certified,1,5
964,965,Dell Laptop,Sony,60,"Plastic, aluminum",113,Airplane,905,400,5,0,4,RoHS Compliant,Energy Star Certified,1,5
965,966,Dell Laptop,Panasonic,79,"Plastic, aluminum",30,Airplane,1924,400,5,0,5,EcoLogo Certified,Energy Star Certified,1,4
966,967,Dell Laptop,Dell,60,"Plastic, aluminum",92,Airplane,1019,381,5,0,5,RoHS Compliant,Energy Star Certified,1,5
967,968,Dell Laptop,Bosch,623,"Steel, plastic",252,Ship,1091,213,3,15,4,No Certification,Green Seal Certified,0,3
968,969,Dell Laptop,HP,80,"Steel, plastic, glass",43,Airplane,1500,400,5,0,4,RoHS Compliant,Energy Star Certified,1,5
969,970,Dell Laptop,HP,168,"Plastic, aluminum",76,Airplane,1685,398,5,1,4,RoHS Compliant,Energy Star Certified,1,5
970,971,Dell Laptop,Sony,60,"Steel, plastic, copper, aluminum",380,Ship,1220,218,5,14,4,RoHS Compliant,Green Seal Certified,1,2
971,972,Dell Laptop,Whirlpool,60,"Plastic, glass, copper, aluminum",104,Truck,1828,166,4,0,4,EcoLogo Certified,Energy Star Certified,1,4
972,973,Dell Laptop,Generic,109,"Plastic, glass, copper, aluminum",442,Airplane,390,189,5,0,4,Green Seal Certified,Energy Star Certified,1,4
973,974,Dell Laptop,Whirlpool,60,"Plastic, glass, copper, aluminum",103,Airplane,1257,400,4,0,5,RoHS Compliant,Energy Star Certified,1,4
974,975,Dell Laptop,Dell,60,"Plastic, glass, copper, aluminum",118,Airplane,1766,400,4,0,4,EPEAT Certified,Energy Star Certified,1,5
975,976,Dell Laptop,HP,60,"Plastic, aluminum",74,Airplane,2000,347,5,0,4,RoHS Compliant,Energy Star Certified,1,5
976,977,Dell Laptop,Dell,60,"Plastic, glass, copper, aluminum",41,Airplane,1509,79,5,1,4,EPEAT Certified,EcoLogo Certified,1,4
977,978,Dell Laptop,Dell,60,"Plastic, glass, copper, aluminum",64,Airplane,2000,400,5,0,5,Green Seal Certified,Energy Star Certified,1,4
978,979,Dell Laptop,Dell,95,"Glass, tungsten",742,Truck,876,51,5,1,3,No Certification,No Certification,1,4
979,980,Dell Laptop,HP,114,"Plastic, aluminum",62,Airplane,1353,400,5,1,4,EPEAT Certified,Energy Star Certified,1,4
980,981,Dell Laptop,LG,60,"Plastic, glass, copper, aluminum",66,Ship,812,400,5,0,4,Energy Star Certified,Energy Star Certified,1,5
981,982,Dell Laptop,HP,60,"Plastic, glass, copper, aluminum",98,Ship,2000,142,4,0,4,RoHS Compliant,Energy Star Certified,1,4
982,983,Dell Laptop,HP,674,"Steel, plastic, glass",128,Truck,384,105,1,1,3,ENERGY STAR Certified,No Certification,1,1
983,984,Dell Laptop,Panasonic,429,"Steel, plastic, copper, aluminum",366,Train,805,192,3,9,4,ENERGY STAR Certified,EcoLabel Certified,0,1
984,985,Dell Laptop,HP,474,"Steel, plastic, copper",363,Ship,864,256,5,0,3,RoHS Compliant,Green Seal Certified,0,5
985,986,Dell Laptop,Panasonic,195,"Steel, plastic, copper",96,Ship,234,187,5,0,3,No Certification,EcoLabel Certified,1,5
986,987,Dell Laptop,HP,171,"Plastic, aluminum",40,Airplane,1880,364,5,1,5,EPEAT Certified,Energy Star Certified,1,4
987,988,Dell Laptop,Sony,60,"Plastic, aluminum",140,Airplane,2000,400,5,0,5,EPEAT Certified,Energy Star Certified,1,5
988,989,Dell Laptop,HP,60,"Steel, plastic, copper",57,Train,1062,390,5,0,5,Energy Star Certified,Energy Star Certified,1,5
989,990,Dell Laptop,HP,249,"Plastic, glass, copper, aluminum",107,Airplane,1665,395,5,0,5,RoHS Compliant,EcoLogo Certified,1,5
990,991,Dell Laptop,Sony,60,"Plastic, aluminum",73,Truck,1480,170,5,0,5,RoHS Compliant,Energy Star Certified,1,4
991,992,Dell Laptop,Philips,60,"Steel, plastic, copper",338,Ship,501,255,5,0,5,RoHS Compliant,Energy Star Certified,0,5
992,993,Dell Laptop,Panasonic,60,"Plastic, aluminum",73,Airplane,50,165,5,0,4,EcoLogo Certified,Energy Star Certified,0,3
993,994,Dell Laptop,Philips,60,"Plastic, aluminum",119,Airplane,1990,400,5,0,4,ENERGY STAR Certified,Energy Star Certified,1,5
994,995,Dell Laptop,LG,498,"Steel, plastic, copper, aluminum",420,Truck,774,217,3,8,3,Cradle to Cradle Certified,No Certification,0,1
995,996,Dell Laptop,Sony,487,"Steel, plastic, glass",32,Airplane,614,270,5,0,4,RoHS Compliant,No Certification,1,4
996,997,Dell Laptop,HP,153,"Steel, plastic, copper",109,Airplane,2000,400,5,0,4,EcoLogo Certified,Energy Star Certified,1,5
997,998,Dell Laptop,Sony,60,"Steel, plastic",141,Ship,265,160,4,0,4,RoHS Compliant,No Certification,1,5
998,999,Dell Laptop,LG,60,"Steel, plastic, glass",68,Truck,807,376,5,1,4,No Certification,Energy Star Certified,1,5
999,1000,Dell Laptop,Generic,86,"Plastic, glass, copper, aluminum",125,Ship,682,265,5,0,4,RoHS Compliant,Green Seal Certified,1,5
